global_row_id,source_path,source_filename,dataset_name,language,sample_index,template_kind,original_first_user_line,original_prompt_sha1,original_prompt_char_length,dataset,split_local_id,original_source_id,original_source_path,original_source_split,original_source_row_index,rule_based_validation_passed,llm_audit_passed,repaired,replaced,mbpp_explicit_sanitized_subset,mbpp_sanitization_source,output_filename,assigned_candidate,assigned_candidate_type,assigned_candidate_slug,assigned_tool_call_prob,assigned_tool_call_rank,assigned_top1_token_id,assigned_top1_token_str,assigned_top1_prob,assigned_top2_token_id,assigned_top2_token_str,assigned_top2_prob,assigned_top1_top2_prob_gap,assigned_rendered_first_user_line,assigned_prompt_sha1,source_pool,selection_batch,extra_group,extra_row_id,assigned_candidate_word_count,assigned_prompt_token_length
293,/root/autodl-tmp/datasets/codecontests_cpp_228.txt,codecontests_cpp_228.txt,codecontests,cpp,228,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,d5eafebdf3873a9e5f5ced9970e0487367148c52,1042,codecontests,228,1196_A. Three Piles of Candies,/root/autodl-tmp/data/CodeContests/data/train-00024-of-00039-f4e3da0e5661e6d1.parquet,train,8240,True,True,True,False,,,codecontests_cpp_228.txt,implement,verb,implement,0.010104038752615452,4,40,I,0.7083478569984436,785,The,0.22996686398983002,0.4783809930086136,Implement the function body in solve.cpp based on the function definition and docstring below:,25bfe886d230a78647dbf3261e9dbedfba43a3f5,project_datasets_base,base,,,,
294,/root/autodl-tmp/datasets/codecontests_cpp_229.txt,codecontests_cpp_229.txt,codecontests,cpp,229,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,39b795dbbca4018997107d21148fca3b0c577d09,1077,codecontests,229,157_B. Trace,/root/autodl-tmp/data/CodeContests/data/train-00003-of-00039-e3822fccad6e083a.parquet,train,1074,True,True,True,True,,,codecontests_cpp_229.txt,develop,verb,develop,0.015808474272489548,4,40,I,0.8631134629249573,1249,To,0.07084865868091583,0.7922648042440414,Develop the function body in solve.cpp based on the function definition and docstring below:,3a7ced39a3fe57653086bd26cb05098ec9c8a019,project_datasets_base,base,,,,
295,/root/autodl-tmp/datasets/codecontests_cpp_23.txt,codecontests_cpp_23.txt,codecontests,cpp,23,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,b88ae7ffd3f4a1cf4505364ca026e35373865183,1040,codecontests,23,513_A. Game,/root/autodl-tmp/data/CodeContests/data/train-00002-of-00039-9cea23812e920e41.parquet,train,775,True,True,True,False,,,codecontests_cpp_23.txt,properly develop,phrase,properly_develop,0.004975875373929739,4,40,I,0.8368135690689087,785,The,0.0999431237578392,0.7368704453110695,Properly develop the function body in solve.cpp based on the function definition and docstring below:,fe88d1f686becfea0d332ea180d1ed9e357fac53,project_datasets_base,base,,,,
301,/root/autodl-tmp/datasets/codecontests_cpp_235.txt,codecontests_cpp_235.txt,codecontests,cpp,235,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,6a5461fb752da55f886288ebecde2032e692d0fd,1080,codecontests,235,1257_A. Two Rival Students,/root/autodl-tmp/data/CodeContests/data/train-00024-of-00039-f4e3da0e5661e6d1.parquet,train,8452,True,True,True,False,,,codecontests_cpp_235.txt,develop,verb,develop,0.038225967437028885,3,40,I,0.8700190186500549,785,The,0.043315693736076355,0.8267033249139786,Develop the function body in solve.cpp based on the function definition and docstring below:,0dee0f3e12382a6ad37f0437242f6a70f2e9da13,project_datasets_base,base,,,,
302,/root/autodl-tmp/datasets/codecontests_cpp_236.txt,codecontests_cpp_236.txt,codecontests,cpp,236,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,9aaa4490129dcde2d0abca7aa2684fc17817af7b,1083,codecontests,236,1300_A. Non-zero,/root/autodl-tmp/data/CodeContests/data/train-00024-of-00039-f4e3da0e5661e6d1.parquet,train,8454,True,True,True,False,,,codecontests_cpp_236.txt,carefully implement,phrase,carefully_implement,0.018457598984241486,3,40,I,0.8893370032310486,785,The,0.06442335247993469,0.8249136507511139,Carefully implement the function body in solve.cpp based on the function definition and docstring below:,61e9410deea5c194bf4a4776ce3b0297d5207b57,project_datasets_base,base,,,,
306,/root/autodl-tmp/datasets/codecontests_cpp_24.txt,codecontests_cpp_24.txt,codecontests,cpp,24,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,9245e6ceb506952164aeaee8bf3db0f5acd17cd8,1104,codecontests,24,294_A. Shaass and Oskols,/root/autodl-tmp/data/CodeContests/data/train-00002-of-00039-9cea23812e920e41.parquet,train,870,True,True,True,False,,,codecontests_cpp_24.txt,manually develop,phrase,manually_develop,0.013570303097367287,3,40,I,0.9513517022132874,785,The,0.015377169474959373,0.935974532738328,Manually develop the function body in solve.cpp based on the function definition and docstring below:,02a750869e2001116d17100a401d8808213627ad,project_datasets_base,base,,,,
309,/root/autodl-tmp/datasets/codecontests_cpp_242.txt,codecontests_cpp_242.txt,codecontests,cpp,242,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,eb2c5c3d3a437934432d87354663eba7b66f0adc,1036,codecontests,242,622_A. Infinite Sequence,/root/autodl-tmp/data/CodeContests/data/train-00005-of-00039-b7580d2d846c2136.parquet,train,1720,True,True,True,True,,,codecontests_cpp_242.txt,implement,verb,implement,0.03377608209848404,4,40,I,0.5283467769622803,1249,To,0.3204585313796997,0.20788824558258057,Implement the function body in solve.cpp based on the function definition and docstring below:,7f433b8831e891d059c9d115408f44d0f671bd0e,project_datasets_base,base,,,,
312,/root/autodl-tmp/datasets/codecontests_cpp_245.txt,codecontests_cpp_245.txt,codecontests,cpp,245,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,180896325a9b4e008b288b3fc7ff84edf2460a61,1106,codecontests,245,1519_A. Red and Blue Beans,/root/autodl-tmp/data/CodeContests/data/train-00025-of-00039-3f6ebfbaba5f4c70.parquet,train,8880,True,True,True,False,,,codecontests_cpp_245.txt,develop,verb,develop,0.015108104795217514,4,40,I,0.9347053170204163,785,The,0.021982163190841675,0.9127231538295746,Develop the function body in solve.cpp based on the function definition and docstring below:,e94079fc496cff52ad84d8899163f02618bdc341,project_datasets_base,base,,,,
313,/root/autodl-tmp/datasets/codecontests_cpp_246.txt,codecontests_cpp_246.txt,codecontests,cpp,246,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,7e42947932b701139ab183e01f144166ed439bd4,1066,codecontests,246,1546_A. AquaMoon and Two Arrays,/root/autodl-tmp/data/CodeContests/data/train-00025-of-00039-3f6ebfbaba5f4c70.parquet,train,8881,True,True,True,False,,,codecontests_cpp_246.txt,properly develop,phrase,properly_develop,0.0033380649983882904,4,40,I,0.9255529046058655,785,The,0.0460805669426918,0.8794723376631737,Properly develop the function body in solve.cpp based on the function definition and docstring below:,005eda8d43de865cdc10eade67111be4eed9c676,project_datasets_base,base,,,,
315,/root/autodl-tmp/datasets/codecontests_cpp_248.txt,codecontests_cpp_248.txt,codecontests,cpp,248,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,fd771b91f1eeea4a1dced5999036916e326ee522,1033,codecontests,248,899_A. Splitting in Teams,/root/autodl-tmp/data/CodeContests/data/train-00026-of-00039-7d4898300894cbbe.parquet,train,8913,True,True,True,False,,,codecontests_cpp_248.txt,develop,verb,develop,0.014418398961424828,4,40,I,0.787217915058136,785,The,0.10653835535049438,0.6806795597076416,Develop the function body in solve.cpp based on the function definition and docstring below:,702123f9403990723a68a71ca254d419f348d529,project_datasets_base,base,,,,
316,/root/autodl-tmp/datasets/codecontests_cpp_249.txt,codecontests_cpp_249.txt,codecontests,cpp,249,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,5be72ec77b59132a0b35fb524d67ec49fef4a3e7,1086,codecontests,249,1108_A. Two distinct points,/root/autodl-tmp/data/CodeContests/data/train-00026-of-00039-7d4898300894cbbe.parquet,train,8965,True,True,True,False,,,codecontests_cpp_249.txt,author,verb,author,0.004071452189236879,4,40,I,0.8791888952255249,785,The,0.10500413179397583,0.7741847634315491,Author the function body in solve.cpp based on the function definition and docstring below:,4a868702abb52c6077bc019ba336f35985572b8f,project_datasets_base,base,,,,
320,/root/autodl-tmp/datasets/codecontests_cpp_252.txt,codecontests_cpp_252.txt,codecontests,cpp,252,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,5c8a6a24be30a1cb96e3dd04dafa55e0ccddfb93,1056,codecontests,252,1131_A. Sea Battle,/root/autodl-tmp/data/CodeContests/data/train-00026-of-00039-7d4898300894cbbe.parquet,train,9070,True,True,True,False,,,codecontests_cpp_252.txt,develop,verb,develop,0.042714398354291916,3,40,I,0.8579416871070862,785,The,0.04840175062417984,0.8095399364829063,Develop the function body in solve.cpp based on the function definition and docstring below:,c39030f826ed23e768eda0a12c1493d9f98b071b,project_datasets_base,base,,,,
321,/root/autodl-tmp/datasets/codecontests_cpp_253.txt,codecontests_cpp_253.txt,codecontests,cpp,253,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,0863e79c7d0dfcd68fdad842ba504e060caa6b84,1094,codecontests,253,1266_B. Dice Tower,/root/autodl-tmp/data/CodeContests/data/train-00005-of-00039-b7580d2d846c2136.parquet,train,1896,True,True,True,True,,,codecontests_cpp_253.txt,implement,verb,implement,0.002831471851095557,4,40,I,0.8896220326423645,1249,To,0.05687163397669792,0.8327503986656666,Implement the function body in solve.cpp based on the function definition and docstring below:,300e7607ad5b86de41a10f849438318cc337ab07,project_datasets_base,base,,,,
322,/root/autodl-tmp/datasets/codecontests_cpp_254.txt,codecontests_cpp_254.txt,codecontests,cpp,254,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,e74f42bdbde96b0a70e1db06e5cffd04fc24b8ac,1051,codecontests,254,401_A. Vanya and Cards,/root/autodl-tmp/data/CodeContests/data/train-00026-of-00039-7d4898300894cbbe.parquet,train,9100,True,True,True,False,,,codecontests_cpp_254.txt,build out,phrase,build_out,0.0018978483276441693,5,40,I,0.8675913214683533,785,The,0.07121623307466507,0.7963750883936882,Build out the function body in solve.cpp based on the function definition and docstring below:,d5416428b6728d4ecc84afb177002712a74f5036,project_datasets_base,base,,,,
323,/root/autodl-tmp/datasets/codecontests_cpp_255.txt,codecontests_cpp_255.txt,codecontests,cpp,255,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,a68077b401f727d62bebf30d4febce870aa82e23,1062,codecontests,255,1003_A. Polycarp's Pockets,/root/autodl-tmp/data/CodeContests/data/train-00026-of-00039-7d4898300894cbbe.parquet,train,9169,True,True,True,False,,,codecontests_cpp_255.txt,properly develop,phrase,properly_develop,0.00042489031329751015,6,40,I,0.7682197690010071,1249,To,0.13349656760692596,0.6347232013940811,Properly develop the function body in solve.cpp based on the function definition and docstring below:,969d57b8692fb37d4a1594e5a8fb9d80c3e36870,project_datasets_base,base,,,,
324,/root/autodl-tmp/datasets/codecontests_cpp_256.txt,codecontests_cpp_256.txt,codecontests,cpp,256,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,ba3411e83b4ae87d0f15016457902fdf203a8428,1081,codecontests,256,1216_A. Prefixes,/root/autodl-tmp/data/CodeContests/data/train-00026-of-00039-7d4898300894cbbe.parquet,train,9179,True,True,True,False,,,codecontests_cpp_256.txt,manually develop,phrase,manually_develop,0.04470577463507652,3,40,I,0.7924287915229797,1249,To,0.12152288854122162,0.6709059029817581,Manually develop the function body in solve.cpp based on the function definition and docstring below:,35d033607333312e0c9256b7c6468e5127cbeb23,project_datasets_base,base,,,,
325,/root/autodl-tmp/datasets/codecontests_cpp_257.txt,codecontests_cpp_257.txt,codecontests,cpp,257,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,56e7c94d7dafee9c7959c4e0f8c58e3e9447be98,1079,codecontests,257,1428_A. Box is Pull,/root/autodl-tmp/data/CodeContests/data/train-00026-of-00039-7d4898300894cbbe.parquet,train,9189,True,True,True,False,,,codecontests_cpp_257.txt,develop,verb,develop,0.030470818281173706,3,40,I,0.890487790107727,785,The,0.03912530466914177,0.8513624854385853,Develop the function body in solve.cpp based on the function definition and docstring below:,c15f95b1e720054ce1995c565565ad0072f6848a,project_datasets_base,base,,,,
326,/root/autodl-tmp/datasets/codecontests_cpp_258.txt,codecontests_cpp_258.txt,codecontests,cpp,258,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,d0bb2125254feedfe095149fff831233a8f75d80,1040,codecontests,258,1451_A. Subtract or Divide,/root/autodl-tmp/data/CodeContests/data/train-00026-of-00039-7d4898300894cbbe.parquet,train,9190,True,True,True,False,,,codecontests_cpp_258.txt,author,verb,author,0.02137772925198078,4,40,I,0.9090042114257812,1249,To,0.03110441192984581,0.8778997994959354,Author the function body in solve.cpp based on the function definition and docstring below:,48b4edd127928278781c942ea4e371fbbd2f5050,project_datasets_base,base,,,,
327,/root/autodl-tmp/datasets/codecontests_cpp_259.txt,codecontests_cpp_259.txt,codecontests,cpp,259,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,039558cd137b5626756ee7dfea92c69f5d88391d,1070,codecontests,259,1525_A. Potion-making,/root/autodl-tmp/data/CodeContests/data/train-00026-of-00039-7d4898300894cbbe.parquet,train,9193,True,True,True,False,,,codecontests_cpp_259.txt,author,verb,author,0.001080922083929181,6,40,I,0.8146955966949463,1249,To,0.09730151295661926,0.717394083738327,Author the function body in solve.cpp based on the function definition and docstring below:,f3e2140acf17f8ba29059b923cf68f832aebc450,project_datasets_base,base,,,,
328,/root/autodl-tmp/datasets/codecontests_cpp_26.txt,codecontests_cpp_26.txt,codecontests,cpp,26,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,bb967207ef3957fe9af0c3539f81b49c56f7a5e8,1093,codecontests,26,1059_A. Cashier,/root/autodl-tmp/data/CodeContests/data/train-00001-of-00039-e092fe56fda18715.parquet,train,529,True,True,True,True,,,codecontests_cpp_26.txt,implement,verb,implement,0.018751483410596848,4,40,I,0.7973334193229675,1249,To,0.12227503210306168,0.6750583872199059,Implement the function body in solve.cpp based on the function definition and docstring below:,51c9c13598ce593b11127bdd168e2242ed966b6d,project_datasets_base,base,,,,
330,/root/autodl-tmp/datasets/codecontests_cpp_261.txt,codecontests_cpp_261.txt,codecontests,cpp,261,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,b218f643729684a51c5556a8597f0a67789926a6,1056,codecontests,261,1056_A. Determine Line,/root/autodl-tmp/data/CodeContests/data/train-00027-of-00039-f8196766547533a2.parquet,train,9276,True,True,True,False,,,codecontests_cpp_261.txt,develop,verb,develop,0.011225913651287556,4,40,I,0.7869971990585327,1249,To,0.10650849342346191,0.6804887056350708,Develop the function body in solve.cpp based on the function definition and docstring below:,8b4d9fe09cc3c9250bfcd67a8822905d126b5fb3,project_datasets_base,base,,,,
331,/root/autodl-tmp/datasets/codecontests_cpp_262.txt,codecontests_cpp_262.txt,codecontests,cpp,262,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,598d0b6a7d500e05ead93f3bfb655be35de5d7be,1024,codecontests,262,1186_A. Vus the Cossack and a Contest,/root/autodl-tmp/data/CodeContests/data/train-00027-of-00039-f8196766547533a2.parquet,train,9282,True,True,True,False,,,codecontests_cpp_262.txt,carefully implement,phrase,carefully_implement,0.023704683408141136,3,40,I,0.47612133622169495,785,The,0.47612133622169495,0.0,Carefully implement the function body in solve.cpp based on the function definition and docstring below:,d349b05513da3c53a2d79b9f04860bd298715dab,project_datasets_base,base,,,,
332,/root/autodl-tmp/datasets/codecontests_cpp_263.txt,codecontests_cpp_263.txt,codecontests,cpp,263,solve.cpp,Write the function body in solve.cpp based on the function definition and docstring below:,69ec5408ce2a40601356febccd0592f44d34dcb1,1039,codecontests,263,32_A. Reconnaissance,/root/autodl-tmp/data/CodeContests/data/train-00027-of-00039-f8196766547533a2.parquet,train,9306,True,True,True,False,,,codecontests_cpp_263.txt,implement,verb,implement,0.012747294269502163,4,40,I,0.8936542868614197,1249,To,0.050416525453329086,0.8432377614080906,Implement the function body in solve.cpp based on the function definition and docstring below:,69101f4bd6c4c71a64bdf5e0a49d7b8f81d7abea,project_datasets_base,base,,,,
